Node,Latitude,Longitude
2388.0,44.98843535258763,-92.88975599017495
2389.0,44.98876055933089,-92.91898568484991
2390.0,44.99377123297225,-92.95270088591944
2391.0,44.99236527813384,-92.96243751215638
2392.0,44.991156263550145,-92.96972391328617
2393.0,44.98828488040389,-92.98012321879735
2394.0,44.975037392112746,-92.97801845132771
2395.0,44.97808305574011,-92.96895591923062
2396.0,44.97823637784886,-92.96193730618644
2397.0,44.966840308929314,-92.97161343871412
2398.0,44.96693555908224,-92.95123381592738
2399.0,44.98303686122467,-92.95403561956391
2400.0,44.97731195278781,-92.94852073662459
2401.0,44.97763875280884,-92.93892611591653
2402.0,44.97139044768539,-92.90964119257575
2403.0,44.971349584169374,-92.86984143733537
2404.0,44.978110048508185,-92.85008738437368
2405.0,44.97921913640542,-92.83151440768664
2406.0,44.978519742756596,-92.8073782995943
2407.0,44.97405930675831,-92.78131332531031
2408.0,44.956738197229825,-92.8217290511804
2409.0,44.95621994056659,-92.8526016364453
2410.0,44.95606367569949,-92.88285808392112
2411.0,44.956052971420924,-92.91855361834823
2412.0,44.955908770453355,-92.946251950372
2413.0,44.95602227165896,-92.96151224007008
2414.0,44.961156725789216,-92.97459905509146
2415.0,44.953795843881196,-92.97464911367852
2416.0,44.94067091131652,-92.97041075032297
2417.0,44.932323327965165,-92.97826746261151
2418.0,44.921707061848615,-92.97912275114527
2419.0,44.917859137689014,-92.97086187302857
2420.0,44.90995851431328,-92.96934137651968
2421.0,44.89224995203875,-92.98380079706676
2422.0,44.89822694398825,-92.95420186330972
2423.0,44.91456526140613,-92.95501248252117
2424.0,44.91520401169845,-92.93983281137956
2425.0,44.9291157840663,-92.94367949341911
2426.0,44.92974172402457,-92.95934220432959
2427.0,44.942787172728224,-92.9471228941893
2428.0,44.94351092022901,-92.91851254559414
2429.0,44.941822190746734,-92.8940976532828
2430.0,44.9281633687477,-92.91343993574122
2431.0,44.9304412258407,-92.92755386933416
2432.0,44.91648312415719,-92.93090734625498
2433.0,44.908895796715534,-92.93505412216805
2434.0,44.911539942293466,-92.91546923847126
2435.0,44.898091573161174,-92.93643175329149
2436.0,44.897227623595874,-92.91677768424034
2437.0,44.89683554510174,-92.89138648143192
2438.0,44.91082544250861,-92.89008246334556
2439.0,44.92740968267488,-92.89244270467326
2440.0,44.934723391142434,-92.87259521694011
2441.0,44.904741504766584,-92.87039920176265
2442.0,44.90903593594003,-92.85262461316661
2443.0,44.93789976497222,-92.85263698240942
2444.0,44.93882868030774,-92.81923004844387
2445.0,44.91681950940322,-92.82432105888806
2446.0,44.89813623923604,-92.82886774549671
2447.0,44.923037024913405,-92.79232650743735
2448.0,44.94563798570197,-92.77625223529132
2449.0,44.945792281123786,-92.7620576257665
2450.0,44.91514108146864,-92.76808943861377
2451.0,44.87577843389199,-92.7833629457228
2452.0,44.885347837752725,-92.80068580026582
2453.0,44.86810340235839,-92.83454186986519
2454.0,44.88371879169278,-92.88281011638246
2455.0,44.862418082127455,-92.88257720135216
2456.0,44.87517382874536,-92.9210885850124
2457.0,44.85626392350764,-92.9319624782867
2458.0,44.84092260697721,-92.93635533301062
2459.0,44.840646383769645,-92.91358276279844
2460.0,44.840928227565875,-92.88354816995428
2461.0,44.81991117659281,-92.83221030406976
2462.0,44.828506423043706,-92.78706762269063
2463.0,44.77117735867012,-92.83056748912628
2464.0,44.810819589359454,-92.88104458740476
2465.0,44.814094877238055,-92.91746913911571
2466.0,44.825961025336134,-92.91464171018241
2467.0,44.82409217727374,-92.94137536994722
2468.0,44.83032628742627,-92.93899548106558
2469.0,44.841611061930884,-92.96256319023173
2470.0,44.85155697000955,-92.96651689591728
2471.0,44.8627127236221,-92.99052023022941
2472.0,44.86243084325866,-92.96634306530007
2473.0,44.874978436014516,-92.9690412868031
2474.0,44.88262753558248,-92.95309547980075
2475.0,44.886406889539636,-92.97412932388873
2476.0,44.88735728716458,-93.01191219899295
2477.0,44.87554121866984,-93.00796525470199
2478.0,44.86093768718715,-93.00302583234969
2479.0,44.842948586875764,-93.00223227973403
2480.0,44.84252709102058,-92.98472217593697
2481.0,44.820807894046176,-92.97542429098253
2482.0,44.819001582758936,-92.9533779794721
2483.0,44.80810561913159,-92.95090493486903
2484.0,44.7878859459567,-92.91283607598525
2485.0,44.79359301266814,-92.9868031665338
2486.0,45.36193430637,-93.00842576906949
2487.0,45.36567570730301,-92.96603733209754
2488.0,45.330505882804076,-93.0101509131793
2489.0,45.332177431538376,-92.99196665661286
2490.0,45.31110744927352,-93.01132863561354
2491.0,45.30754539710273,-92.9880529383466
2492.0,45.319332998252875,-92.95942385628472
2493.0,45.34946602406637,-92.93666155877382
2494.0,45.33581436212114,-92.90785162969092
2495.0,45.30596514692279,-92.92646024634882
2496.0,45.3649070106726,-92.88311690436315
2497.0,45.31875861187579,-92.87156516629496
2498.0,45.33529702667604,-92.83471155412408
2499.0,45.363505747054866,-92.84049360717002
2500.0,45.334230375923774,-92.78070050815968
2501.0,45.308447801155815,-92.74133603237827
2502.0,45.352960724957555,-92.70500310807999
2503.0,45.36660929678911,-92.7438669046691
2504.0,45.41242324410611,-92.66378462382552
2505.0,45.4184141428279,-92.73377472964702
2506.0,45.45049338360014,-92.69402231059887
2507.0,45.429161889805975,-92.80273463076888
2508.0,45.4307686184011,-92.86570276390995
2509.0,45.386133104648565,-92.84242034292168
2510.0,45.68756219102566,-93.0670399552272
2511.0,45.613392602449586,-93.08124480113403
2512.0,45.570629342325525,-93.08358573154256
2513.0,45.60056518494153,-93.00742606615388
2514.0,45.5954802358088,-92.97207760262387
2515.0,45.53452250214365,-93.00631238767777
2516.0,45.491631009983976,-93.00888487109394
2517.0,45.49071466964417,-92.9470405666927
2518.0,45.53420223690703,-92.94446902865931
2519.0,45.428242512352035,-93.00604144740596
2520.0,45.42755979185995,-92.94195372152248
2521.0,45.3947046698745,-92.9860721256967
2522.0,45.48374446472593,-92.79535223213794
2523.0,45.516549773645075,-92.76126718974129
2524.0,45.537751797860444,-92.8575053105625
2525.0,45.49158339663579,-92.8575292509291
2526.0,45.60208188146674,-92.91863265224553
2527.0,45.69516359558687,-92.94040171305433
2528.0,45.680451017762344,-92.96718186853667
2529.0,45.514277337113356,-93.08199015827836
2530.0,45.44184528188791,-93.0813375481177
2531.0,45.688861831539,-93.45130052581015
2532.0,45.61616167678529,-93.4505215486106
2533.0,45.57280600007306,-93.45009968646706
2534.0,45.687588582544976,-93.32731524131667
2535.0,45.61201764529544,-93.32408234330836
2536.0,45.57039300385864,-93.33825726293115
2537.0,45.51499735540371,-93.44964915022796
2538.0,45.4429305552406,-93.45696629887956
2539.0,45.44053085508419,-93.38628890701534
2540.0,45.44765021999557,-93.33441428046751
2541.0,45.514976960497606,-93.32744175269912
2542.0,45.438128946582786,-93.27387970345822
2543.0,45.44257013226762,-93.18875167758951
2544.0,45.5129127844133,-93.1933853015672
2545.0,45.49248222738529,-93.25249331614012
2546.0,45.497982819868,-93.22459057170903
2547.0,45.57843173199571,-93.2386440664942
2548.0,45.55669291884295,-93.24224783029969
2549.0,45.55367326106398,-93.20992995702048
2550.0,45.58062234739727,-93.2059869112084
2551.0,45.616431144570775,-93.23471019261456
2552.0,45.60125854011779,-93.17217911671429
2553.0,45.685945114028094,-93.20513373769441
2554.0,45.72154771418079,-93.17130344739593
2555.0,45.55418627456413,-94.13923547637634
2556.0,45.546789194764955,-94.12949562007881
2557.0,45.53682041029863,-94.12952608923456
2558.0,45.50019217149795,-94.09841774316344
2559.0,45.452796000137994,-94.00819428597853
2560.0,45.413077110944386,-93.97337504187665
2561.0,45.44787363710086,-93.89357987765068
2562.0,45.400621655225144,-93.91301899191423
2563.0,45.40993193299374,-93.88264032529486
2564.0,45.368897789625365,-93.87616451626899
2565.0,45.39979289694325,-93.85758029629844
2566.0,45.34937863066448,-93.83468723195406
2567.0,45.37288013536645,-93.8227290405255
2568.0,45.43029493752533,-93.80901904490138
2569.0,45.51603240930249,-93.82057578110266
2570.0,45.52080222837472,-93.8959044071174
2571.0,45.51471905899265,-93.95745541210988
2572.0,45.51424154407987,-94.03189072522493
2573.0,45.54164178119618,-94.07292378141582
2574.0,45.41157109299487,-93.69101268094877
2575.0,45.37035205859243,-93.7598579382324
2576.0,45.325051878426954,-93.7827616406605
2577.0,45.351023216532695,-93.76244567498473
2578.0,45.322186668572954,-93.73732525325745
2579.0,45.33356088501527,-93.6990145962691
2580.0,45.30947815344135,-93.70595002349752
2581.0,45.35861316349617,-93.69958864067922
2582.0,45.352872651165455,-93.65470452541804
2583.0,45.33577520972789,-93.60049811565764
2584.0,45.31265833517333,-93.60974962110502
2585.0,45.30585546234571,-93.5604147161976
2586.0,45.30053720739132,-93.59915648942953
2587.0,45.28136970506742,-93.52949673148261
2588.0,45.263474647199835,-93.5374240999311
2589.0,45.31873291956481,-93.52460334866848
2590.0,45.32978032522432,-93.54466545594809
2591.0,45.516038115674476,-93.69635096284603
2592.0,45.45375086697754,-93.70187354086501
2593.0,45.36842227659308,-93.59287722878462
2594.0,45.3663996765911,-93.5369354986706
2595.0,45.421084627501784,-93.60297723690748
2596.0,45.43149832860941,-93.54158114433287
2597.0,45.44061366625136,-93.60351539547143
2598.0,45.44480133576917,-93.57833846384142
2599.0,45.514344816262,-93.54590108428724
2600.0,45.51231618174774,-93.60987431078969
2601.0,45.55194109228408,-93.58836001480607
2602.0,45.418268281668254,-94.05173507773023
2603.0,45.36085975747317,-94.05186948916807
2604.0,45.392760377705685,-94.00590283917305
2605.0,45.295079986089554,-94.18520334403894
2606.0,45.26308159672649,-94.2100400765635
2607.0,45.3019764882798,-94.1109740778121
2608.0,45.30815038149614,-94.05207680768154
2609.0,45.26338735545021,-94.06791742111076
2610.0,45.26251946155026,-94.10981657458494
2611.0,45.25523498930514,-94.13436798867218
2612.0,45.2196157057796,-94.19522455647758
2613.0,45.176222794027304,-94.19541214968068
2614.0,45.221946073554065,-94.07479025333272
2615.0,45.17932891788943,-94.0741557462472
2616.0,45.17291051427325,-93.95359865764915
2617.0,45.22169397968208,-93.87055367855008
2618.0,45.22371138160534,-93.83392531435354
2619.0,45.22460666501365,-93.92424654113275
2620.0,45.20724410043634,-93.96676033937473
2621.0,45.23753512528627,-94.00472805797462
2622.0,45.22643450882677,-94.00536926475597
2623.0,45.26116464096732,-93.95350107157583
2624.0,45.306283470619725,-93.94961094464298
2625.0,45.368644464434155,-93.93070371969978
2626.0,45.3461485981022,-93.96578384020066
2627.0,45.110634115332125,-94.19538324461334
2628.0,45.07832292483579,-94.18862518299582
2629.0,45.02229119581013,-94.19519492929031
2630.0,45.02052057023609,-94.07347022695488
2631.0,45.04051446417717,-93.95333436303713
2632.0,44.999534085231645,-93.94955363733813
2633.0,45.0264508373707,-93.86156650585161
2634.0,45.00274837467458,-93.80672793075004
2635.0,45.04461748427638,-93.78165960499192
2636.0,45.033857624684835,-93.79736630670143
2637.0,45.0727454469241,-93.79113213238308
2638.0,45.05520841185586,-93.81586154340708
2639.0,45.07879692783388,-93.86585599372465
2640.0,45.11260924299694,-93.98370416456756
2641.0,45.111533965426204,-93.92206798159488
2642.0,45.07282900608775,-93.9719660990872
2643.0,45.05903155009272,-93.9632365815573
2644.0,45.0737718318458,-93.92382095899008
2645.0,45.06128677163177,-93.90821535577308
2646.0,45.110497347300324,-94.07355590392463
2647.0,45.07180225694419,-94.06708095827328
2648.0,45.05625865943185,-94.06487992896699
2649.0,45.190737219332526,-93.79950222799968
2650.0,45.19627580165731,-93.8789965753161
2651.0,45.165885916884754,-93.8839918969614
2652.0,45.16261756786456,-93.86387919446078
2653.0,45.18722775138897,-93.85101962799723
2654.0,45.11653637816255,-93.8564190993156
2655.0,45.13151626554918,-93.7955615772779
2656.0,45.1035512543467,-93.80565205794953
2657.0,45.13065009581144,-93.73697969892294
2658.0,45.09762804841529,-93.74055879036948
2659.0,45.08660714415797,-93.75116028258698
2660.0,45.174980806873876,-93.71957868182129
2661.0,45.162471882202176,-93.6675587591923
2662.0,45.284856765877024,-93.58532450623228
2663.0,45.25643268344647,-93.59502907867254
2664.0,45.24827151155298,-93.67176690820807
2665.0,45.23308010694328,-93.67466652634772
2666.0,45.23009883745767,-93.65206071269655
2667.0,45.24400526348545,-93.65031481752071
2668.0,45.214412088690466,-93.64031851005286
2669.0,45.2296063987558,-93.58967802782124
2670.0,45.24789332234576,-93.54898813545034
2671.0,45.31073972445173,-93.86447952061653
2672.0,45.262962445742566,-93.85692234935935
2673.0,45.25243581311015,-93.81678992193876
2674.0,45.256256036923816,-93.7551898198703
2675.0,45.28207030040714,-93.71946062765936
2676.0,45.215367280722866,-93.7191024214427
2677.0,45.27179777722119,-93.68560884246035
2678.0,45.27218316696241,-93.6390532511033
2679.0,45.31841742900272,-93.82420406467935
2680.0,45.2942284721494,-93.81640400433238
2681.0,45.283948350443985,-93.78294509839411
2682.0,45.29454479739059,-93.76175531397396
2683.0,44.937183085398416,-94.4426999762694
2684.0,44.845965975917146,-94.441205274993
2685.0,44.86410750957981,-94.2915170482362
2686.0,44.82999674046304,-94.32945845789858
2687.0,44.84854046038036,-94.19257191655794
2688.0,44.793818347252454,-94.17754654913072
2689.0,44.766596199043605,-94.21813211890438
2690.0,44.73354427152558,-94.18360108887994
2691.0,44.862536769822455,-94.07023394093082
2692.0,44.883170676432485,-94.03633801398016
2693.0,44.93347471539181,-94.08405364546654
2694.0,44.9579625656279,-94.0482188319551
2695.0,44.93557219749311,-94.19537162512515
2696.0,44.93781620384955,-94.31529642075375
2697.0,44.89802946778542,-94.37136568430898
2698.0,44.8771127897572,-94.37948608518951
2699.0,44.761130989879966,-94.43690909841504
2700.0,44.67370037739242,-94.43698054277152
2701.0,44.76135640116257,-94.31489200076692
2702.0,44.6741085532646,-94.31517065320071
2703.0,44.77312382674007,-94.15071716889143
2704.0,44.76224288900236,-94.14451695309202
2705.0,44.78638069847695,-94.06964540046438
2706.0,44.742694467245805,-94.0709957389588
2707.0,44.673234620181,-94.56372912884598
2708.0,44.58599606192496,-94.56340572968286
2709.0,44.58558698720399,-94.4333848899825
2710.0,44.58733590616127,-94.31453949743505
2711.0,44.54298812634468,-94.36262550661698
2712.0,44.49937718103802,-94.5582292187136
2713.0,44.49963144621997,-94.4320270208706
2714.0,44.49927792392029,-94.31050808267692
2715.0,44.58842152226676,-94.23994482498559
2716.0,44.49907808928049,-94.23066393787961
2717.0,44.50039653006069,-94.17042124548104
2718.0,44.49998385669962,-94.06952207820123
2719.0,44.578476595941815,-94.06279415727126
2720.0,44.61290714470178,-94.10470260607882
2721.0,44.555823387017185,-94.16380782786149
2722.0,44.59806231871284,-94.18079070061162
2723.0,44.5582637249307,-94.21410098775607
2724.0,44.551778054372754,-94.20993703141924
2725.0,44.60838395749208,-94.0765616046537
2726.0,44.501709080330386,-93.95454843417241
2727.0,44.66147720643558,-93.82616899095441
2728.0,44.63264494718423,-93.84512948000364
2729.0,44.69408780544171,-93.94596215352392
2730.0,44.651033751074536,-93.9537141755719
2731.0,44.58751915486276,-93.95271305598159
2732.0,44.67012674022225,-94.2415176541932
2733.0,44.674921848592305,-94.1810333791215
2734.0,44.673790161032045,-94.0713735970709
2735.0,44.52309747144735,-93.87389722067863
2736.0,44.495670707326035,-93.81875761461737
2737.0,44.500060134018746,-93.7072182545895
2738.0,44.46889883563328,-93.90071786489558
2739.0,44.40505666062654,-93.91797191447078
2740.0,44.41310231642751,-93.82854855239457
2741.0,44.34846168577014,-93.84575041164264
2742.0,44.309761061645055,-93.81582170067269
2743.0,44.326267373034796,-93.70718299396722
2744.0,44.32368764499491,-93.6242378811017
2745.0,44.32813210950465,-93.5640447237803
2746.0,44.41711946771892,-93.70064245077457
2747.0,44.3872721725538,-93.73235813318938
2748.0,44.41707385445204,-93.62081375700585
2749.0,44.40751842659314,-93.55939686667031
2750.0,44.44278776964248,-93.57878188518781
2751.0,44.499884187856786,-93.6160609565991
2752.0,44.49748959671949,-93.55359016096945
2753.0,44.54104291222219,-93.5912179764377
2754.0,44.53756197101976,-93.58013816855188
2755.0,44.53786157983344,-93.56850212367421
2756.0,44.536744837281155,-93.55790379643602
2757.0,44.34543050969984,-93.91830782869829
2758.0,44.27777467079463,-93.92167366029743
2759.0,44.26770043877944,-93.98360110737333
2760.0,44.25974649882824,-93.8297946328734
2761.0,44.23939946762716,-93.70707983844537
2762.0,44.23534293354976,-93.61021137191777
2763.0,44.248124993312295,-93.55157184103851
2764.0,44.22356015363586,-93.5744712023542
2765.0,44.498225750794234,-93.48036658419619
2766.0,44.51482950793857,-93.42215127574393
2767.0,44.477644513915465,-93.42216413693795
2768.0,44.5006297419056,-93.34199650598407
2769.0,44.42707655049545,-93.44798973969759
2770.0,44.39675183471968,-93.48350164465627
2771.0,44.41387092546892,-93.3420857095401
2772.0,44.3266329371517,-93.46400064093947
2773.0,44.33020566327191,-93.35136625159782
2774.0,44.25554558202475,-93.4697075784809
2775.0,44.21386407709067,-93.45628725555808
2776.0,44.23851456709689,-93.34504011366657
2777.0,44.23690311486344,-93.21860935984884
2778.0,44.32699490672097,-93.10064570908524
2779.0,44.24000503898772,-93.10126667357044
2780.0,44.33118533323147,-93.21422522801184
2781.0,44.42976293152265,-93.24493859559382
2782.0,44.39373501794737,-93.19524372576443
2783.0,44.42943134826611,-93.0859298946742
2784.0,44.39055049984508,-93.1235737899079
2785.0,44.31391350989075,-93.30533757684682
2786.0,44.28685894884806,-93.30357228765111
2787.0,44.27746211287555,-93.26865965705852
2788.0,44.30440601169544,-93.26095705074009
2789.0,44.32124676190738,-93.28202962292926
2790.0,44.463682942614604,-93.1720394992772
2791.0,44.43760750943745,-93.19979388481799
2792.0,44.43596296461703,-93.19183761152208
2793.0,44.43490040806529,-93.17715291125376
2794.0,44.4450246737397,-93.14781249906079
2795.0,44.46174000039311,-93.14940129735632
2796.0,44.639170557907356,-92.7176490375892
2797.0,44.57771406905175,-92.73842333930732
2798.0,44.61887415254899,-92.64576034538307
2799.0,44.55809746179005,-92.613612505967
2800.0,44.58352788645287,-92.59176843181696
2801.0,44.54460851844132,-92.52939442905671
2802.0,44.55292860867688,-92.50659515401632
2803.0,44.56848617244864,-92.51274437279994
2804.0,44.4976445985283,-92.48860560107083
2805.0,44.55217235692179,-92.41585574089083
2806.0,44.48546345834908,-92.37298957650806
2807.0,44.51505130414976,-92.33966901091804
2808.0,44.465006540990466,-92.28924870059656
2809.0,44.48610977594946,-93.02463189325236
2810.0,44.48616062986986,-92.96498882397499
2811.0,44.526055350741935,-92.90616165575406
2812.0,44.50565830271052,-92.90057610123979
2813.0,44.52771487888569,-92.8434277136894
2814.0,44.48183784863151,-92.85131953408697
2815.0,44.40750037201044,-93.01390618090299
2816.0,44.327141469002626,-93.01003254326804
2817.0,44.32681890135,-92.94954201238136
2818.0,44.41785594591055,-92.95655144288173
2819.0,44.4013078907967,-92.88164218940321
2820.0,44.42383364268106,-92.8308889865851
2821.0,44.41279029403738,-92.73088339312501
2822.0,44.32636170860005,-92.85395097768104
2823.0,44.27252570687106,-92.98607635733244
2824.0,44.231826895924485,-92.99679234169238
2825.0,44.25202978097881,-92.94105204796449
2826.0,44.24015169061003,-92.85552064005196
2827.0,44.23905704849453,-92.73126934324054
2828.0,44.24177233438149,-92.60722745499972
2829.0,44.20385201478743,-92.64440067607312
2830.0,44.34600187917058,-92.71654406762501
2831.0,44.31041347245985,-92.74558040417602
2832.0,44.292504416658694,-92.67890362280673
2833.0,44.29183298118411,-92.66345757141995
2834.0,44.34676182493036,-92.64940217038456
2835.0,44.32055993939976,-92.59905704076141
2836.0,44.41502853059541,-92.64153248399766
2837.0,44.40989101302063,-92.58295252888784
2838.0,44.411828475123684,-92.49063057669615
2839.0,44.49946832361986,-92.61086425952256
2840.0,44.53247675178987,-92.72902827163486
2841.0,44.48191577211156,-92.72948020745228
2842.0,44.7684599584446,-92.73777705294539
2843.0,44.72844095168877,-92.71882000809669
2844.0,44.76058223397441,-92.65382285326719
2845.0,44.72254686939778,-92.65437111078545
2846.0,44.75363580753683,-92.55807447641125
2847.0,44.710024993544415,-92.55835082138194
2848.0,44.65695363688771,-92.6167106076414
2849.0,44.640537474911014,-92.54847011924525
2850.0,44.620054233475635,-92.51229119117949
2851.0,44.645191940931504,-92.43638824984436
2852.0,44.59554303782318,-92.42999615686219
2853.0,44.586130147130994,-92.45388167583174
2854.0,44.57607427993676,-92.4341295281468
2855.0,44.57740252646316,-92.3293824254462
2856.0,44.56574019811171,-92.30692689458299
2857.0,44.567788892302,-92.21183047359321
2858.0,44.67204618201808,-92.29690005133381
2859.0,44.63434522163277,-92.32182232630545
2860.0,44.6222635104238,-92.20025847980042
2861.0,44.665489593099174,-92.19051751836594
2862.0,44.63435616755201,-92.19164201451672
2863.0,44.81333241701627,-92.194993504481
2864.0,44.728209158016185,-92.19605116659427
2865.0,44.779913682985196,-92.14913932421774
2866.0,44.84466629635415,-92.24399700095329
2867.0,44.81633895553483,-92.31740037447575
2868.0,44.73022676927129,-92.31643385680839
2869.0,44.81895624067378,-92.43610863399088
2870.0,44.75696415579323,-92.45075459975797
2871.0,44.73283761089445,-92.39971000585794
2872.0,44.70501704549596,-92.45529084225555
2873.0,44.74297257800091,-92.48260766153638
2874.0,44.72626890337999,-92.4774530089944
2875.0,44.815778309663855,-92.72125086743807
2876.0,44.75251701840498,-92.7935145578836
2877.0,44.751985621167115,-92.77895604921592
2878.0,44.85447654112993,-92.64686399206921
2879.0,44.83932907396027,-92.63963864373495
2880.0,44.83102448394316,-92.61470152196303
2881.0,44.79928989874789,-92.60552972733734
2882.0,44.82743827581187,-92.53890202618025
2883.0,44.845514689317845,-92.61564581088611
2884.0,44.858292121165896,-92.60315447834475
2885.0,44.857470453987624,-92.62428420103288
2886.0,44.8760639722396,-92.64279003345914
2887.0,44.86823019359167,-92.61764988532774
2888.0,44.86493235348538,-92.59948547601753
2889.0,44.865472756560564,-92.5862150820248
2890.0,44.88394869971029,-92.607399423237
2891.0,44.892720232701606,-92.62199577336084
2892.0,45.157029630289706,-92.72205891705133
2893.0,45.17628262122224,-92.6638263848332
2894.0,45.126118306696284,-92.67459197949285
2895.0,45.11858753478573,-92.66568991699575
2896.0,45.11278769760834,-92.70297441457988
2897.0,45.09643100397511,-92.67281657381086
2898.0,45.07221096241358,-92.78230053035358
2899.0,45.05722309730174,-92.76081923421803
2900.0,45.03764473911554,-92.76977405580509
2901.0,45.04755118405211,-92.70353469324732
2902.0,45.048191656640434,-92.64257816656638
2903.0,45.093614458682,-92.59690775715721
2904.0,45.1303825101648,-92.56687401156614
2905.0,45.12173518896117,-92.55651300125419
2906.0,45.112579679697795,-92.56127471680249
2907.0,45.10275295266461,-92.5478911575358
2908.0,45.105690347595946,-92.52494530984384
2909.0,45.11760091462804,-92.52559461480968
2910.0,45.1297144517148,-92.50126592619804
2911.0,45.139512093985324,-92.52529527718866
2912.0,45.13193439531005,-92.54380198499051
2913.0,45.14681815938288,-92.54066921959446
2914.0,45.07898935141251,-92.43603955865979
2915.0,45.07785598342648,-92.31632606942152
2916.0,45.09576846943671,-92.21172686663559
2917.0,45.05666017586982,-92.1716786217564
2918.0,45.16576858942789,-92.21951487599132
2919.0,45.164130559016435,-92.33793670230236
2920.0,45.188882889651495,-92.38794539746638
2921.0,45.168615932630146,-92.4629995117936
2922.0,45.19751158268338,-92.53206263731389
2923.0,45.167161617988185,-92.58486979400736
2924.0,45.1703693260501,-92.62585180735803
2925.0,45.00809199841206,-92.7412253548568
2926.0,44.99525590020392,-92.76312711673313
2927.0,44.99581033321163,-92.74926262271671
2928.0,44.982633223887156,-92.75052535870583
2929.0,44.97233411099013,-92.76202905498963
2930.0,44.97063037141875,-92.74420984184864
2931.0,44.97014670797739,-92.72721246778197
2932.0,44.95601796263344,-92.7436748458804
2933.0,44.9506840812105,-92.71678614985836
2934.0,44.899711966170656,-92.74802274298686
2935.0,44.8986817892892,-92.69673356548907
2936.0,44.927892092824685,-92.64910356402142
2937.0,44.95665979134339,-92.70130301468663
2938.0,44.96848487937791,-92.65158710529646
2939.0,44.97644469620883,-92.69957828496436
2940.0,44.98226003621521,-92.72813970914292
2941.0,45.00334708443277,-92.64832079722217
2942.0,45.0024376035452,-92.70244643689053
2943.0,45.065808338141785,-92.54496904329466
2944.0,45.01442428190494,-92.55844504549653
2945.0,44.97675496257094,-92.58821719606107
2946.0,44.954731684984786,-92.5848582519781
2947.0,44.97017340262672,-92.52483054116671
2948.0,44.989432920234705,-92.5476009771799
2949.0,44.92463924176896,-92.59057436155551
2950.0,44.88207546434584,-92.59302949462567
2951.0,44.902950121624954,-92.53394443893409
2952.0,44.94572021841282,-92.46651513103258
2953.0,44.9022524230083,-92.46626489438924
2954.0,44.901359733839364,-92.40541060097352
2955.0,44.94491969588089,-92.41446354050015
2956.0,44.90145292632384,-92.3164145227462
2957.0,44.939910943126705,-92.28517601711098
2958.0,44.93882747581873,-92.19363296742699
2959.0,44.8954632707218,-92.19749401872258
2960.0,44.989621486542326,-92.19785475999889
2961.0,44.95622297690619,-92.17039587837905
2962.0,44.99296023290414,-92.3147887451253
2963.0,44.95316862434056,-92.28700217480002
2964.0,44.97091763917275,-92.37993113620767
2965.0,44.96131377679711,-92.38665141809119
2966.0,44.94427112357759,-92.3842128597899
2967.0,44.949909881653035,-92.36475716266946
2968.0,44.97055879886791,-92.36611678074827
2969.0,45.01005026687097,-92.43160438710358
2970.0,44.97106184249522,-92.4703925289535
2971.0,44.962307523206995,-92.41067289685161
2972.0,44.96853478288334,-92.43599343668042
2973.0,45.60226721413737,-92.7653809112902
2974.0,45.59929207256515,-92.59012930484185
2975.0,45.51954518794246,-92.68659993825197
2976.0,45.51248802293595,-92.59002364374001
2977.0,45.438936675850535,-92.59944123576861
2978.0,45.389255649319104,-92.59681252018153
2979.0,45.428866205597444,-92.53927155376266
2980.0,45.44920088916337,-92.55683527480102
2981.0,45.41535490417726,-92.6292816998171
2982.0,45.39585385994734,-92.61542209100664
2983.0,45.42576259676934,-92.49368219966286
2984.0,45.41626578477849,-92.43341889697092
2985.0,45.457968191608735,-92.45301238879416
2986.0,45.42480854988844,-92.3460076728771
2987.0,45.42438133042935,-92.22043275652261
2988.0,45.54370388718685,-92.51053488822092
2989.0,45.49557409248713,-92.49819992633559
2990.0,45.51462936929177,-92.44153563013214
2991.0,45.52648085819318,-92.50096135542924
2992.0,45.51126681894957,-92.34554662711268
2993.0,45.682839911099954,-92.21948371103454
2994.0,45.59682754258834,-92.21926633793214
2995.0,45.510766563296976,-92.2198741797278
2996.0,45.60075341092527,-92.50737285068064
2997.0,45.601604266080344,-92.44329779548022
2998.0,45.57154095134857,-92.46601183359039
2999.0,45.56044896182697,-92.47664247487027
3000.0,45.59708725598695,-92.34518575883067
3001.0,45.69204990127154,-92.4806180411579
3002.0,45.666480623731,-92.42903688780606
3003.0,45.65470088726622,-92.46413457025513
3004.0,45.68319172795051,-92.34538454193007
3005.0,45.36146623432971,-92.6677702664992
3006.0,45.343234148354014,-92.59875435317136
3007.0,45.30684504355045,-92.61972145836141
3008.0,45.361672994393324,-92.63460490982386
3009.0,45.33627040697041,-92.69316543697776
3010.0,45.31182170430758,-92.695982475776
3011.0,45.324458413485516,-92.68850017777545
3012.0,45.25643492606369,-92.72587588448775
3013.0,45.25564355528617,-92.65509635257784
3014.0,45.25442023279539,-92.55781032131095
3015.0,45.250985515439254,-92.456736378014
3016.0,45.25829850812945,-92.39233496982858
3017.0,45.24975631935894,-92.33155781778278
3018.0,45.279799676023345,-92.26257236365005
3019.0,45.24770796236415,-92.20910460956414
3020.0,45.24902782491735,-92.26767540075505
3021.0,45.339313133696685,-92.22569590487426
3022.0,45.32588152871613,-92.17093075786812
3023.0,45.341608825557955,-92.39577362629953
