Start_Node	End_Node	Travel_Time
34609	34613	0.108549
34610	34611	0.125263
34610	34612	0.230143
34611	34610	0.125263
34611	34616	0.032074
34612	34600	0.163783
34612	34610	0.230143
34613	34567	0.114737
34613	34609	0.108549
34614	34615	0.021891
34614	34618	0.083434
34615	34601	0.135617
34615	34614	0.021891
34616	34611	0.032074
34616	34617	0.084257
34617	34616	0.084257
34617	34618	0.023194
34618	34614	0.083434
34618	34617	0.023194
34619	34602	0.162840
34619	34620	0.130440
34620	34619	0.130440
34620	34622	0.045103
34621	195	1.129385
34621	34597	0.207651
34621	34622	0.118234
34622	34620	0.045103
34622	34621	0.118234
34623	34565	0.198477
34623	34568	0.445501
34624	185	3.263377
34624	186	0.943385
34624	34373	0.932974
34624	34625	0.837248
34625	122	1.145008
34625	34366	0.288678
34625	34624	0.837248
34626	34569	0.104424
34626	54580	0.342561
34627	34386	0.266126
34627	54580	0.017143
34628	34672	0.791352
34628	40425	0.544608
34628	54642	1.290264
34629	34631	0.016092
34629	34718	0.937000
34629	54642	1.335612
34630	115	1.964169
34630	34631	0.781389
34630	54643	0.185742
34631	34629	0.016092
34631	34630	0.781416
34631	34633	1.012179
34632	115	1.802723
34632	34633	0.475998
34632	34641	0.937724
34633	34631	1.012201
34633	34632	0.476719
34633	34634	1.677406
34633	34710	2.052791
34634	34633	1.677391
34634	34635	0.200833
34634	34709	0.575823
34635	34634	0.200833
34635	34727	0.305926
34636	113	1.691146
34636	34637	0.485846
34636	34699	0.179477
34637	34636	0.485846
34637	34667	0.168415
34638	34645	0.739123
34638	34657	0.333646
34638	34660	0.538277
34638	54649	0.995200
34639	112	1.608023
34639	113	1.433931
34639	34695	0.845355
34639	54649	1.598662
34640	34641	2.362354
34640	34644	1.595800
34640	34666	0.418123
34641	34632	0.936111
34641	34640	2.362354
34641	34689	2.275223
34641	34694	0.671678
34642	34643	1.738070
34642	34671	0.210534
34642	34688	0.169554
34643	34642	1.738068
34643	34714	0.001944
34644	34640	1.595800
34644	34648	0.772077
34644	54644	0.230633
34644	54645	0.478714
34645	34638	0.739123
34645	40444	0.553908
34646	25173	1.379490
34646	34647	1.056845
34646	34650	0.834646
34646	54647	0.704554
34647	93	0.883108
34647	34646	1.056909
34647	34648	0.855538
34648	34644	0.772077
34648	34647	0.855538
34648	34649	0.478215
34648	34665	0.545508
34649	95	1.642523
34649	34648	0.478215
34649	34662	1.288138
34650	34358	0.002000
34650	34646	0.834329
34650	34651	0.153277
34651	34650	0.153280
34651	34656	0.068754
34652	25178	0.543015
34652	34653	0.336308
34652	54647	1.061323
34653	96	0.854677
34653	105	1.420454
34653	34652	0.336308
34653	34656	0.214235
34654	25223	0.069369
34654	34655	0.039923
34655	25178	0.071538
34655	34654	0.039923
34656	34651	0.068755
34656	34653	0.214231
34657	34638	0.333646
34657	34662	0.345831
34657	50265	0.522308
34658	34659	0.318770
34658	34661	0.236508
34659	107	1.131185
34659	34361	0.216369
34659	34658	0.318769
34660	108	0.804369
34660	34638	0.538277
34660	34661	0.111646
34661	34658	0.236508
34661	34660	0.111646
34662	94	1.114892
34662	34649	1.288138
34662	34657	0.345831
34663	92	0.717969
34663	94	1.572900
34663	34664	0.508477
34663	34665	0.077031
34664	34663	0.508477
34664	34667	0.428908
34665	34648	0.545508
34665	34663	0.077031
34666	114	1.789731
34666	34640	0.418123
34666	34668	0.145292
34667	34637	0.168415
34667	34664	0.428908
34667	34668	0.291846
34667	50147	0.652492
34668	92	1.098208
34668	34666	0.145292
34668	34667	0.291846
34669	20	2.323962
34669	25138	0.704800
34669	34670	0.958120
34670	25154	0.563863
34670	34669	0.958089
34670	34671	1.250878
34671	34642	0.210533
34671	34670	1.250879
34671	34672	1.140108
34672	19	0.271662
34672	34628	0.791352
34672	34671	1.140108
34673	34674	0.198938
34673	34678	0.224554
34673	34679	0.565200
34674	34673	0.198939
34674	34684	0.041954
34675	34676	0.289092
34675	34677	0.290370
34676	16	1.719000
34676	34675	0.289093
34676	34679	0.192338
34677	25154	0.193923
34677	34675	0.290369
34678	25221	0.229169
34678	34673	0.224554
34679	34673	0.565200
34679	34676	0.192339
34680	34681	0.662800
34680	34683	0.118000
34681	34330	0.105877
34681	34680	0.662800
34682	34683	0.211477
34682	34685	0.058308
34683	34680	0.118000
34683	34682	0.211477
34684	17	1.867846
34684	34674	0.041954
34684	34685	0.148492
34685	34682	0.058308
34685	34684	0.148492
34686	34687	1.644369
34686	34688	0.557708
34687	18	1.417362
34687	34328	0.615231
34687	34686	1.644370
34688	17	2.883046
34688	34642	0.169554
34688	34686	0.557708
34689	34378	0.182354
34689	34641	2.275262
34689	34708	0.214200
34690	34691	1.948531
34690	34694	0.512511
34690	34695	0.717507
34691	34690	1.948531
34691	34703	0.004842
34692	34693	0.982477
34692	34701	0.303462
34693	119	1.649308
34693	34692	0.982477
34693	34706	0.295985
34694	34641	0.670123
34694	34690	0.513740
34694	34700	0.157231
34695	121	1.978962
34695	34364	0.998416
34695	34639	0.845356
34695	34690	0.715677
34696	113	2.076185
34696	34697	0.257185
34696	34700	0.267000
34697	34696	0.257185
34697	34698	0.608308
34698	114	0.871108
34698	34697	0.608308
34698	34699	0.343462
34699	34636	0.179477
34699	34698	0.343462
34700	34694	0.157231
34700	34696	0.267000
34701	119	1.906038
34701	34692	0.303462
34701	34703	0.446492
34702	34367	0.502631
34702	34705	0.261231
34703	34367	0.773431
34703	34691	0.004842
34703	34701	0.446492
34704	125	0.433985
34704	34388	0.555062
34704	34705	0.122215
34705	34702	0.261231
34705	34704	0.122215
34706	34693	0.295985
34706	34707	0.214631
34707	126	1.827785
34707	34706	0.214631
34707	34708	0.225785
34708	34689	0.214200
34708	34707	0.225785
34709	34369	0.001488
34709	34390	0.210031
34709	34634	0.575822
34710	34310	1.645045
34710	34633	2.056614
34710	34711	1.660026
34710	34714	0.861770
34711	34393	0.142968
34711	34710	1.660182
34711	34712	0.415754
34712	34711	0.415754
34712	34720	0.163077
34713	34714	0.196585
34713	34716	0.573416
34714	34643	0.001944
34714	34710	0.861775
34714	34713	0.196585
34714	50357	0.740123
34715	34716	1.165969
34715	34717	0.404046
34716	135	0.603300
34716	34713	0.573416
34716	34715	1.165969
34717	34715	0.404046
34717	34719	0.063277
34718	116	0.613500
34718	34629	0.937000
34718	34719	0.385800
34719	34717	0.063277
34719	34718	0.385800
34720	34712	0.163077
34720	34724	0.475123
34721	34722	0.180816
34721	34730	0.219154
34722	34721	0.180815
34722	34723	0.679447
34723	134	1.057454
34723	34722	0.679446
34723	34724	0.414000
34724	34720	0.475123
34724	34723	0.414000
34725	131	3.481292
34725	34726	0.436001
34725	34727	0.150679
34726	34725	0.436000
34726	34728	0.207031
34727	34635	0.305927
34727	34725	0.150678
34728	117	1.629808
34728	34726	0.207031
34728	34729	0.187108
34729	34728	0.187108
34729	34730	0.187862
34730	34721	0.219154
34730	34729	0.187862
34731	34326	0.411138
34731	34734	0.245277
34732	34393	0.648819
34732	34733	0.682694
34733	34732	0.682696
34733	34734	0.141154
34734	139	3.287262
34734	34731	0.245277
34734	34733	0.141155
34735	34744	1.262311
34735	54572	0.960138
34735	54573	0.320726
34736	1754	1.262769
34736	9167	0.682485
34736	54569	1.342198
34737	34738	0.802725
34738	34739	0.376622
34738	34778	0.172454
34739	34774	0.374655
34739	34776	0.181715
34739	54227	0.164701
34740	34741	1.097764
34740	34772	0.668325
34740	34777	1.726543
34741	34740	1.097763
34741	34860	0.775292
34741	40451	0.248969
34742	34743	1.016589
34743	34312	0.410468
34743	34863	0.313776
34744	34735	1.262338
34744	34769	0.010337
34744	54224	0.368678
34745	168	1.385331
34745	178	0.972346
34745	54223	0.669867
34745	54224	0.685039
34746	34747	0.435462
34746	34796	0.095000
34747	34746	0.435462
34747	34859	0.383585
34747	34865	0.357739
34747	50245	0.385569
34749	9170	0.110211
34749	34811	0.245846
34750	1697	0.867715
34750	1699	1.176554
34750	34751	0.955605
34750	40513	0.942620
34751	34750	0.955605
34751	34753	1.020924
34751	34768	0.860335
34752	1697	1.020231
34752	8740	0.475446
34752	34753	0.417409
34753	34751	1.020924
34753	34752	0.417409
34753	34767	0.796623
34754	8757	0.088604
34754	34755	0.908466
34754	34762	1.130554
34754	34763	0.748844
34755	171	0.998954
34755	176	0.533423
34755	34754	0.908815
34755	34769	1.142697
34756	8401	0.274214
34756	34759	0.005868
34756	40513	0.552832
34757	1696	0.871385
34757	34758	0.689890
34757	34761	0.174309
34758	34757	0.690146
34758	34759	0.260626
34759	34381	0.274081
34759	34756	0.005868
34759	34758	0.260723
34761	34757	0.174309
34761	40150	0.500777
34762	173	0.687046
34762	174	0.641008
34762	18828	0.263131
34762	34754	1.130526
34763	172	0.820269
34763	18829	0.181245
34763	34754	0.748841
34764	8349	0.237720
34764	34385	0.044540
34764	34765	0.154307
34765	8379	0.078856
34766	8740	0.547126
34766	18826	0.035047
34767	1752	0.487038
34767	34753	0.796623
34767	34768	0.635620
34768	25189	0.035305
34768	34751	0.860335
34768	34767	0.635618
34769	9037	0.554589
34769	34744	0.010337
34769	34755	1.142671
34770	184	1.377669
34770	193	1.606892
34770	194	2.713523
34770	34372	1.376788
34770	34771	1.239110
34771	34362	1.314613
34771	34374	1.124337
34771	34770	1.239125
34771	34772	0.691056
34772	184	1.363246
34772	34740	0.668329
34772	34771	0.691041
34773	34372	1.481524
34773	54222	0.122969
34773	54225	0.399200
34774	34775	0.547492
34775	34742	0.504037
34776	8730	0.387406
34776	34739	0.181691
34776	34779	0.195026
34777	34740	1.726543
34777	34793	0.182293
34777	54222	1.152618
34778	34780	0.216094
34779	197	2.902777
34779	34372	0.492382
34779	34776	0.195045
34780	34774	0.095345
34781	193	1.187538
34781	34374	0.231909
34781	34790	0.152949
34782	34783	0.175303
34782	34789	0.013869
34783	34782	0.175303
34783	34790	0.199303
34784	34785	0.121303
34784	34787	0.123463
34785	34784	0.121303
34785	34788	0.125177
34786	34787	0.161006
34786	50813	0.024377
34787	34784	0.123463
34787	34786	0.161006
34788	34785	0.125177
34788	34789	0.134691
34789	34782	0.013869
34789	34788	0.134691
34790	34781	0.152949
34790	34783	0.199303
34791	34792	0.137538
34791	34794	0.094969
34792	34791	0.137538
34792	34797	0.083523
34793	182	1.474823
34793	34777	0.182293
34793	34794	0.171523
34794	34791	0.094969
34794	34793	0.171523
34795	34796	0.193062
34795	34797	0.118723
34796	179	0.843185
34796	34746	0.095000
34796	34795	0.193062
34797	34792	0.083523
34797	34795	0.118723
34798	34357	0.068579
34798	54569	0.234044
34799	166	2.373531
34799	34350	0.806484
34799	54574	0.977103
34800	34801	0.185954
34800	34824	0.162538
34801	1755	0.734008
34801	34800	0.185954
34801	34839	0.195323
34802	34803	0.191985
34802	34817	0.121969
34803	34802	0.191985
34803	34820	0.135231
34804	25254	0.454863
34804	34807	0.284662
34805	1756	2.261146
34805	34806	0.263194
34805	34810	0.264397
34806	34805	0.263194
34806	34815	0.278229
34807	1757	0.239054
34807	34804	0.284662
34807	34810	0.136247
34808	34809	0.294523
34808	34811	0.120360
34809	34808	0.294523
34809	34814	0.179615
34810	34805	0.264395
34810	34807	0.136247
34811	34749	0.245846
34811	34808	0.120360
34812	34813	0.135431
34812	34814	0.281585
34812	34815	0.153585
34813	34812	0.135431
34813	34816	0.144785
34814	34809	0.179615
34814	34812	0.281585
34815	34806	0.278229
34815	34812	0.153585
34816	34813	0.144785
34816	34817	0.150785
34817	34802	0.121969
34817	34816	0.150785
34818	1756	1.471708
34818	34819	0.276108
34818	34822	0.101046
34819	34818	0.276108
34819	34823	0.038338
34820	34803	0.135231
34820	34821	0.162169
34821	34820	0.162169
34821	34822	0.139662
34822	34818	0.101046
34822	34821	0.139662
34823	34819	0.038338
34823	34824	0.153831
34824	34800	0.162538
34824	34823	0.153831
34825	34826	0.264923
34825	34841	0.075077
34826	1768	1.700538
34826	34825	0.264923
34826	34829	0.467139
34827	1758	1.613654
34827	34828	0.137523
34827	34836	0.190385
34828	34827	0.137523
34828	34845	0.235293
34829	1756	2.031092
34829	34826	0.467138
34829	34830	0.353508
34830	34829	0.353508
34830	34831	0.560031
34830	34835	0.237200
34831	34830	0.560031
34831	34833	0.036354
34832	25251	0.226831
34832	34834	0.030138
34833	34831	0.036354
34833	34834	0.269723
34834	34832	0.030138
34834	34833	0.269723
34835	34830	0.237200
34835	34836	0.148708
34836	34827	0.190385
34836	34835	0.148708
34837	34838	0.219431
34837	34839	0.160015
34838	34837	0.219431
34838	34840	0.171431
34839	34801	0.195323
34839	34837	0.160015
34840	34838	0.171431
34840	34841	0.092431
34841	34825	0.075077
34841	34840	0.092431
34842	34843	0.281539
34842	34844	0.318908
34843	1768	2.141608
34843	25256	0.160289
34843	34842	0.281538
34844	34842	0.318908
34844	34845	0.204569
34845	34828	0.235292
34845	34844	0.204569
34845	34846	0.073600
34846	34845	0.073600
34846	34847	0.054754
34847	25250	0.019323
34847	34846	0.054754
34848	34849	0.169815
34848	34851	0.224292
34849	34848	0.169815
34849	34852	0.130877
34850	169	1.668646
34850	34357	1.014524
34850	34851	0.258938
34851	34848	0.224292
34851	34850	0.258939
34852	34849	0.130877
34852	34856	0.071323
34853	34854	0.090185
34853	34855	0.348769
34854	34853	0.090185
34854	54577	0.000690
34855	34853	0.348769
34855	34858	0.098446
34856	34852	0.071323
34856	34857	0.083585
34857	34856	0.083585
34857	54577	0.098323
34858	34350	0.227292
34858	34855	0.098446
34859	34747	0.383585
34859	54219	0.349631
34860	181	0.970015
34860	182	1.133215
34860	34741	0.775292
34860	54219	0.028985
34861	34864	0.086708
34861	54221	0.078039
34862	181	0.989977
34862	54215	0.184591
34862	54220	0.093116
34863	34312	0.361320
34863	34864	0.179474
34863	40453	0.738712
34864	9247	0.373504
34864	34861	0.086695
34864	34863	0.179456
34865	34747	0.357739
34865	34866	0.162954
34866	34865	0.162954
34866	50006	0.614877
34866	54221	0.348385
34867	9405	0.719133
34867	54218	0.031867
34869	34351	3.342924
34869	34370	0.960151
34869	40484	1.148482
34870	34351	0.569354
34870	34918	0.384569
34871	34872	0.498600
34871	34904	0.129846
34872	34871	0.498600
34872	34873	0.761369
34873	34872	0.761369
34873	34874	1.451923
34874	34873	1.451923
34874	34908	0.085554
34875	130	0.920377
34875	34876	1.442930
34875	34879	0.696295
34876	34370	1.120596
34876	34875	1.442945
34876	34880	2.319985
34877	126	1.162085
34877	128	1.731208
34877	34878	1.022815
34877	34891	0.763697
34878	34877	1.022816
34878	34880	0.508062
34879	34363	1.107847
34879	34875	0.696283
34879	34895	0.221739
34880	34379	0.392138
34880	34876	2.319985
34880	34878	0.508062
34881	34882	0.164646
34881	34888	0.256161
34882	34881	0.164650
34882	34890	0.292831
34883	34884	0.554185
34883	34892	0.181508
34884	129	1.147823
34884	34883	0.554185
34884	34893	0.333508
34885	124	1.854046
34885	34377	0.482540
34885	34886	0.194908
34886	34885	0.194921
34886	34887	0.129154
34887	129	1.184562
34887	34886	0.129163
34887	34888	0.040046
34888	34881	0.256154
34888	34887	0.040047
34889	34389	0.357046
34889	34890	0.169062
34890	34882	0.292838
34890	34889	0.169062
34890	34891	0.479062
34890	34892	0.146908
34891	34877	0.763692
34891	34890	0.479065
34892	34883	0.181508
34892	34890	0.146908
34893	34884	0.333508
34893	34894	0.144508
34894	34893	0.144508
34894	34895	0.189892
34895	128	2.146038
34895	34879	0.221739
34895	34894	0.189892
34896	34897	0.314985
34896	34900	0.105615
34897	34379	0.187662
34897	34896	0.314985
34898	34391	0.673462
34898	34899	0.223246
34899	127	2.078931
34899	34898	0.223246
34899	34901	0.138200
34900	34896	0.105615
34900	34901	0.098231
34901	34899	0.138200
34901	34900	0.098231
34902	34316	1.864660
34902	34907	0.780215
34902	40484	0.215345
34903	34904	0.527292
34903	34906	0.272308
34904	34871	0.129846
34904	34903	0.527292
34905	34906	0.216046
34905	34907	0.539923
34906	151	5.844600
34906	34903	0.272308
34906	34905	0.216046
34907	34902	0.780215
34907	34905	0.539923
34908	34316	0.362723
34908	34874	0.085554
34909	34353	0.001710
34909	54211	0.340367
34910	152	3.575585
34910	34911	0.380508
34910	34917	0.170262
34911	34910	0.380508
34911	34918	0.572846
34912	159	5.545962
34912	34913	0.626292
34912	34922	0.025200
34913	34912	0.626292
34913	34914	0.363477
34913	50236	0.342200
34914	34913	0.363477
34914	34915	0.400339
34915	34914	0.400339
34915	34916	0.186939
34916	34915	0.186938
34916	34917	0.406385
34917	34910	0.170262
34917	34916	0.406385
34918	153	2.265115
34918	34870	0.384569
34918	34911	0.572846
34919	34334	0.339954
34919	34921	0.226200
34920	34353	0.260492
34920	34921	0.412785
34920	34922	0.120015
34920	50240	0.341708
34921	34919	0.226200
34921	34920	0.412785
34922	34912	0.025200
34922	34920	0.120015
34923	138	4.415792
34923	34924	1.601280
34923	34997	0.296940
34924	34923	1.601280
34924	35158	0.240662
34924	54639	1.205076
34925	34926	1.863900
34925	35070	0.472241
34926	34925	1.863754
34926	34938	0.943743
34926	35014	0.789938
34927	34928	1.152800
34927	34998	0.306492
34927	35013	0.537200
34928	144	2.486469
34928	34927	1.152800
34928	35159	0.584031
34929	2543	2.470569
34929	34930	0.774646
34929	35166	0.516000
34930	34929	0.774646
34930	35016	0.762339
34931	34932	1.568923
34931	34992	0.913246
34932	34931	1.568923
34932	35042	0.177262
34933	34934	0.760816
34933	35210	0.026969
34934	34933	0.760815
34934	35087	0.978235
34934	35089	0.776323
34935	34314	1.076258
34935	35098	0.335431
34935	35135	0.176231
34935	35140	0.121754
34936	34937	1.808905
34936	34950	1.037367
34936	34991	0.289262
34937	34936	1.808913
34937	34996	0.817726
34937	35004	0.155292
34937	40366	0.473490
34938	2542	4.364515
34938	2543	5.244808
34938	34926	0.943657
34938	34939	1.869186
34939	34938	1.868916
34939	40366	0.472104
34940	34941	0.448923
34940	34987	0.063400
34941	142	2.288677
34941	34940	0.448923
34941	35003	0.209523
34942	137	1.149023
34942	34943	1.130292
34942	54779	0.245185
34943	34942	1.130292
34943	34983	0.048369
34943	34984	0.522431
34944	9	2.501077
34944	11	1.347438
34944	34945	1.316667
34944	34967	0.344845
34945	34944	1.316668
34945	34948	0.125215
34945	34950	1.125089
34946	8	1.163492
34946	9	1.140577
34946	34947	0.348293
34946	34966	0.069877
34947	34946	0.348293
34947	34990	0.387339
34948	34945	0.125215
34948	34982	0.249369
34949	34950	1.330677
34949	34974	0.286338
34950	34936	1.037367
34950	34945	1.125090
34950	34949	1.330677
34951	34952	0.186692
34951	34977	0.261031
34952	14	1.738477
34952	34951	0.186692
34952	34956	0.869462
34953	34329	0.300031
34953	34954	0.223062
34954	17	3.172985
34954	34953	0.223062
34954	34961	0.433538
34955	12	1.489662
34955	25166	0.995877
34955	25219	0.533846
34956	11	1.146785
34956	34952	0.869462
34956	34957	1.098538
34957	25219	0.278169
34957	34956	1.098538
34957	34958	1.041077
34958	14	1.648154
34958	34957	1.041077
34958	34960	0.520185
34959	34331	0.768754
34959	34963	0.188354
34960	34331	0.376169
34960	34958	0.520185
34961	14	1.101808
34961	34954	0.433538
34961	34962	0.319554
34962	34961	0.319554
34962	34963	0.240738
34963	34959	0.188354
34963	34962	0.240738
34964	34965	0.866077
34964	34966	1.851815
34964	34967	1.534631
34965	34964	0.866077
34965	34968	0.170462
34966	34946	0.069877
34966	34964	1.851816
34967	25166	0.277501
34967	34944	0.344844
34967	34964	1.534631
34968	34965	0.170462
34968	34970	0.113200
34969	25218	0.244846
34969	34970	0.111985
34970	34968	0.113200
34970	34969	0.111985
34971	34972	0.490585
34971	34974	0.277292
34972	10	1.138062
34972	34971	0.490585
34972	34978	0.179754
34973	137	1.653254
34973	34974	0.577123
34973	34986	0.192231
34974	34949	0.286338
34974	34971	0.277292
34974	34973	0.577123
34974	34987	0.380646
34975	18	2.626062
34975	34976	0.197231
34975	34983	0.420446
34976	13	1.158992
34976	34329	0.868000
34976	34975	0.197231
34977	34329	1.536692
34977	34951	0.261031
34977	34979	0.176831
34977	34980	0.557708
34978	34972	0.179754
34978	34979	0.411308
34979	13	1.438708
34979	34977	0.176831
34979	34978	0.411308
34980	34977	0.557708
34980	34981	0.308738
34981	10	1.157815
34981	34980	0.308738
34981	34982	0.284323
34982	11	2.100577
34982	34948	0.249369
34982	34981	0.284323
34983	34943	0.048369
34983	34975	0.420446
34984	34943	0.522431
34984	34985	0.148154
34985	34984	0.148154
34985	34986	0.098769
34986	13	1.147938
34986	34973	0.192231
34986	34985	0.098769
34987	34940	0.063400
34987	34974	0.380646
34988	34989	0.896170
34988	34990	0.130554
34989	34988	0.896170
34989	34991	0.092077
34990	34947	0.387339
34990	34988	0.130554
34991	34936	0.289262
34991	34989	0.092077
34992	34931	0.913246
34992	34994	0.868985
34993	25247	0.766785
34993	34994	0.482215
34994	34992	0.868985
34994	34993	0.482215
34995	34311	0.942422
34995	34996	1.045913
34995	35003	1.077985
34995	54637	0.283500
34996	141	1.742031
34996	142	1.796100
34996	34937	0.817605
34996	34995	1.046177
34997	34923	0.296940
34997	35006	0.226077
34997	54637	1.818601
34998	34927	0.306492
34998	35008	0.201338
34999	35000	0.240338
34999	35005	0.266062
35000	34999	0.240338
35000	35011	0.406108
35001	34311	0.340616
35001	35002	0.463923
35002	35001	0.463924
35002	50113	0.205615
35002	54779	0.014646
35003	137	1.156662
35003	34941	0.209523
35003	34995	1.077985
35004	34937	0.155292
35004	35005	0.280508
35005	141	2.811346
35005	34999	0.266062
35005	35004	0.280508
35006	34997	0.226077
35006	35007	0.621077
35007	140	3.263931
35007	35006	0.621078
35007	35008	0.222569
35008	34998	0.201338
35008	35007	0.222569
35009	35010	0.991154
35009	50161	0.155877
35009	54636	0.007938
35010	35009	0.991154
35010	35012	0.157969
35011	35000	0.406108
35011	35012	0.736754
35011	50164	2.569354
35012	144	3.794792
35012	35010	0.157969
35012	35011	0.736754
35013	34927	0.537200
35013	54636	0.153015
35014	34926	0.789939
35014	35017	0.080662
35015	35016	0.582046
35015	35018	0.307892
35016	34930	0.762338
35016	35015	0.582046
35017	35014	0.080662
35017	35018	0.552600
35018	35015	0.307892
35018	35017	0.552600
35019	35020	0.766492
35019	35058	0.196277
35020	2541	6.554262
35020	35019	0.766492
35020	35048	0.780400
35021	35022	0.282390
35021	35109	0.138976
35022	35021	0.282398
35022	35082	0.372684
35023	35024	0.240677
35023	35073	0.127095
35024	35023	0.240681
35024	35047	0.202985
35025	35026	0.249647
35025	35096	0.568130
35026	35025	0.249649
35026	35132	0.212693
35027	2547	1.381292
35027	25181	3.049801
35027	35097	0.290764
35028	35029	1.566366
35028	35061	1.466379
35028	35084	0.027847
35028	35085	0.109169
35029	35028	1.566367
35029	35098	1.018500
35030	35031	0.398369
35030	35039	0.696376
35030	35043	0.287615
35031	35030	0.398373
35031	35036	0.209677
35032	35033	0.772323
35032	35043	0.484831
35033	35032	0.772323
35033	35052	0.053523
35034	25244	0.181754
35034	35035	0.934039
35035	35034	0.934031
35035	35036	0.927162
35036	35031	0.209679
35036	35035	0.927154
35037	35038	0.198092
35037	35046	0.211312
35038	35037	0.198096
35038	35040	0.043846
35039	35030	0.696369
35039	35041	0.080924
35040	35038	0.043847
35040	35041	0.789462
35041	35039	0.080923
35041	35040	0.789477
35041	35042	0.595185
35042	34932	0.177262
35042	35041	0.595185
35043	35030	0.287615
35043	35032	0.484831
35044	35045	0.083877
35044	35047	0.307006
35045	35044	0.083879
35045	35046	0.237539
35046	35037	0.211308
35046	35045	0.237543
35047	35024	0.202988
35047	35044	0.307000
35048	35020	0.780400
35048	35049	0.690569
35049	35048	0.690569
35049	35054	0.090600
35050	35051	0.570354
35050	35053	0.343200
35051	35050	0.570354
35051	35054	0.195231
35052	35033	0.053523
35052	35053	0.369662
35053	35050	0.343200
35053	35052	0.369662
35054	35049	0.090600
35054	35051	0.195231
35055	35056	0.591877
35055	35060	0.188523
35056	35055	0.591877
35056	35057	0.279569
35057	35056	0.279569
35057	35058	0.281354
35058	35019	0.196277
35058	35057	0.281354
35059	25181	0.295369
35059	35060	0.450015
35060	35055	0.188523
35060	35059	0.450015
35061	35028	1.466366
35061	35070	1.412847
35062	35063	0.321492
35062	35088	0.568585
35063	35062	0.321492
35063	35092	0.782739
35064	35065	0.144123
35064	35085	0.040970
35065	35064	0.144125
35065	35093	0.372708
35066	2546	0.832454
35066	35067	0.826277
35066	35079	0.609760
35067	35066	0.826280
35067	35086	0.557431
35068	35069	0.098819
35068	35077	0.133541
35069	35068	0.098636
35069	35080	0.202062
35070	34925	0.472278
35070	35061	1.412835
35070	35079	0.126554
35070	35081	0.033428
35071	35072	0.142022
35071	35074	0.104623
35072	35071	0.141759
35072	35075	0.102118
35073	35023	0.127092
35073	35074	0.106002
35074	2545	0.089008
35074	35071	0.104816
35074	35073	0.106000
35075	35072	0.101929
35075	35076	0.194045
35076	35075	0.193686
35076	35078	0.049710
35077	35068	0.133788
35077	35078	0.043046
35078	35076	0.049618
35078	35077	0.043126
35079	35066	0.609755
35079	35070	0.126555
35080	35069	0.201688
35080	35081	0.071281
35081	35070	0.033489
35081	35080	0.071149
35082	35022	0.372695
35082	35083	0.679213
35083	35082	0.679232
35083	35084	0.292282
35084	35028	0.027847
35084	35083	0.292291
35085	35028	0.109170
35085	35064	0.040969
35086	35067	0.557433
35086	35087	0.480354
35087	34934	0.978231
35087	35086	0.480356
35088	35062	0.568585
35088	35089	0.401692
35089	2544	0.848908
35089	34934	0.776323
35089	35088	0.401692
35090	35091	0.555493
35090	35094	0.218618
35091	35090	0.555499
35091	35092	1.536462
35091	35095	0.334802
35092	35063	0.782738
35092	35091	1.536462
35093	35065	0.372712
35093	35094	0.379324
35094	35090	0.218616
35094	35093	0.379327
35095	35091	0.334804
35095	35096	0.046308
35096	35025	0.568126
35096	35095	0.046308
35097	35027	0.290791
35097	35098	0.763263
35097	35116	0.105159
35097	35127	0.109185
35098	34935	0.335402
35098	35029	1.018501
35098	35097	0.763377
35098	55384	0.882066
35099	35145	0.381123
35099	35147	0.202877
35100	35101	0.104898
35100	35113	0.292467
35101	35100	0.104894
35101	35110	0.256567
35102	35103	0.274477
35102	35122	0.030431
35103	35102	0.274477
35103	35149	0.049785
35104	35105	0.154847
35104	35139	0.363385
35105	2550	0.254031
35105	35104	0.154846
35105	35143	0.162708
35106	35107	0.305231
35106	35112	0.076140
35107	35106	0.305221
35107	35108	0.186487
35108	35107	0.186480
35108	35109	0.241751
35109	2548	1.470554
35109	35021	0.138972
35109	35108	0.241743
35110	35101	0.256559
35110	35111	0.153177
35111	35110	0.153172
35111	35112	0.061972
35112	35106	0.076142
35112	35111	0.061970
35113	35100	0.292477
35113	35118	0.216035
35114	35115	0.208847
35114	35137	0.106539
35115	35114	0.208846
35115	35134	0.130000
35116	35097	0.105156
35116	35119	0.107375
35117	35118	0.106975
35117	35121	0.038031
35118	35113	0.216042
35118	35117	0.106971
35119	35116	0.107371
35119	35120	0.107483
35120	35119	0.107479
35120	35121	0.068881
35121	35117	0.038033
35121	35120	0.068878
35122	35102	0.030431
35122	35123	0.149031
35123	35122	0.149031
35123	35129	0.193631
35124	35125	0.052092
35124	35129	0.090538
35125	35124	0.052092
35125	35128	0.075692
35126	35127	0.104923
35126	35128	0.053554
35127	35097	0.109185
35127	35126	0.104923
35128	35125	0.075692
35128	35126	0.053554
35129	35123	0.193631
35129	35124	0.090538
35130	35131	0.291569
35130	35133	0.652048
35131	35130	0.291570
35131	35134	0.334785
35132	35026	0.212695
35132	35133	0.080308
35133	2549	0.761238
35133	35130	0.652046
35133	35132	0.080309
35134	35115	0.130000
35134	35131	0.334786
35135	34935	0.176231
35135	35136	0.337786
35136	35135	0.337785
35136	35137	0.347201
35137	35114	0.106539
35137	35136	0.347200
35138	35139	0.117154
35138	35140	0.163400
